"SUB_DISTRICT_ID","DISTRICT_ID","CODE","SUB_DISTRICT_CODE","SUB_DISTRICT_THAI","SUB_DISTRICT_ENGLISH","LATITUDE","LONGITUDE","POSTAL_CODE","UPDATED_AT","CREATED_AT"
5279,666,"11","630111",แม่ท้อ,Mae Tho,"16.789","98.967","63000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5280,666,"12","630112",ป่ามะม่วง,Pa Mamuang,"16.866","99.075","63000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5281,666,"13","630113",หนองบัวใต้,Nong Bua Tai,"16.795","99.103","63000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5282,666,"14","630114",วังประจบ,Wang Prachop,"16.888","99.373","63000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5283,666,"15","630115",ตลุกกลางทุ่ง,Taluk Klang Thung,"16.861","99.249","63000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5284,667,"01","630201",ตากออก,Tak Ok,"17.066","99.107","63120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5285,667,"02","630202",สมอโคน,Samo Khon,"17.046","99.183","63120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5286,667,"03","630203",แม่สลิด,Mae Salit,"17.295","99.255","63120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5287,667,"04","630204",ตากตก,Tak Tok,"17.001","99.068","63120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5288,667,"05","630205",เกาะตะเภา,Ko Taphao,"17.11","99.011","63120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5289,667,"06","630206",ทุ่งกระเชาะ,Thung Kracho,"16.973","98.967","63120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5290,667,"07","630207",ท้องฟ้า,Thong Fa,"17.086","98.918","63120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5291,668,"01","630301",สามเงา,Sam Ngao,"17.25","99.034","63130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5292,668,"02","630302",วังหมัน,Wang Man,"17.201","99.117","63130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5293,668,"03","630303",ยกกระบัตร,Yokkrabat,"17.335","99.034","63130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5294,668,"04","630304",ย่านรี,Yan Ri,"17.188","99.022","63130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5295,668,"05","630305",บ้านนา,Ban Na,"17.333","98.864","63130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5296,668,"06","630306",วังจันทร์,Wang Chan,"17.275","99.147","63130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5297,669,"01","630401",แม่ระมาด,Mae Ramat,"16.971","98.525","63140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5298,669,"02","630402",แม่จะเรา,Mae Charao,"16.947","98.591","63140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5299,669,"03","630403",ขะเนจื้อ,Khane Chue,"17.055","98.541","63140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5300,669,"04","630404",แม่ตื่น,Mae Tuen,"17.194","98.566","63140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5301,669,"05","630405",สามหมื่น,Sam Muen,"17.092","98.698","63140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5302,669,"06","630406",พระธาตุ,Phra That,"17.004","98.668","63140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5303,670,"01","630501",ท่าสองยาง,Tha Song Yang,"17.724","97.817","63150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5304,670,"02","630502",แม่ต้าน,Mae Tan,"17.268","98.275","63150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5305,670,"03","630503",แม่สอง,Mae Song,"17.494","98.151","63150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5306,670,"04","630504",แม่หละ,Mae La,"17.17","98.359","63150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5307,670,"05","630505",แม่วะหลวง,Mae Wa Luang,"17.763","97.923","63150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5308,670,"06","630506",แม่อุสุ,Mae U-su,"17.361","98.214","63150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5309,671,"01","630601",แม่สอด,Mae Sot,"16.716","98.573","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5310,671,"02","630602",แม่กุ,Mae Ku,"16.62","98.651","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5311,671,"03","630603",พะวอ,Phawo,"16.671","98.784","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5312,671,"04","630604",แม่ตาว,Mae Tao,"16.681","98.577","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5313,671,"05","630605",แม่กาษา,Mae Kasa,"16.897","98.654","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5314,671,"06","630606",ท่าสายลวด,Tha Sai Luat,"16.696","98.533","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5315,671,"07","630607",แม่ปะ,Mae Pa,"16.757","98.586","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5316,671,"08","630608",มหาวัน,Maha Wan,"16.565","98.676","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5317,671,"09","630609",ด่านแม่ละเมา,Dan Mae Lamao,"16.748","98.862","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5318,671,"10","630610",พระธาตุผาแดง,Phra That Pha Daeng,"16.692","98.639","63110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5319,672,"01","630701",พบพระ,Phop Phra,"16.402","98.697","63160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5320,672,"02","630702",ช่องแคบ,Chong Khaep,"16.512","98.749","63160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5321,672,"03","630703",คีรีราษฎร์,Khiri Rat,"16.537","98.845","63160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5322,672,"04","630704",วาเล่ย์,Wale,"16.368","98.768","63160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5323,672,"05","630705",รวมไทยพัฒนา,Ruam Thai Phatthana,"16.44","98.786","63160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5324,673,"01","630801",อุ้มผาง,Umphang,"16.019","98.955","63170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5325,673,"02","630802",หนองหลวง,Nong Luang,"16.033","98.739","63170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5326,673,"03","630803",โมโกร,Mokro,"16.22","98.964","63170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5327,673,"04","630804",แม่จัน,Mae Chan,"15.727","98.716","63170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5328,673,"05","630805",แม่ละมุ้ง,Mae Lamung,"15.641","98.966","63170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5329,673,"06","630806",แม่กลอง,Mae Klong,"16.066","98.834","63170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5330,674,"01","630901",เชียงทอง,Chiang Thong,"16.571","99.122","63180",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5331,674,"02","630902",นาโบสถ์,Na Bot,"16.705","99.156","63180",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5332,674,"03","630903",ประดาง,Pradang,"16.748","99.184","63180",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5333,675,"01","640101",ธานี,Thani,"17.012","99.822","64000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5334,675,"02","640102",บ้านสวน,Ban Suan,"17.045","99.903","64220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5335,675,"03","640103",เมืองเก่า,Mueang Kao,"17.021","99.682","64210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5336,675,"04","640104",ปากแคว,Pak Khwae,"17.043","99.824","64000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5337,675,"05","640105",ยางซ้าย,Yang Sai,"16.974","99.821","64000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5338,675,"06","640106",บ้านกล้วย,Ban Kluai,"17.029","99.776","64000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5339,675,"07","640107",บ้านหลุม,Ban Lum,"16.983","99.87","64000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5340,675,"08","640108",ตาลเตี้ย,Tan Tia,"17.063","99.87","64220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5341,675,"09","640109",ปากพระ,Pak Phra,"16.915","99.836","64000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5342,675,"10","640110",วังทองแดง,Wang Thong Daeng,"17.107","99.687","64210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5343,676,"01","640201",ลานหอย,Lan Hoi,"16.887","99.609","64140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5344,676,"02","640202",บ้านด่าน,Ban Dan,"17.048","99.549","64140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5345,676,"03","640203",วังตะคร้อ,Wang Takhro,"16.948","99.5","64140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5346,676,"04","640204",วังน้ำขาว,Wang Nam Khao,"17.096","99.608","64140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5347,676,"05","640205",ตลิ่งชัน,Taling Chan,"17.156","99.414","64140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5348,676,"06","640206",หนองหญ้าปล้อง,Nong Ya Plong,"16.995","99.481","64140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5349,676,"07","640207",วังลึก,Wang Luek,"17.04","99.461","64140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5350,677,"01","640301",โตนด,Tanot,"16.839","99.824","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5351,677,"02","640302",ทุ่งหลวง,Thung Luang,"16.877","99.774","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5352,677,"03","640303",บ้านป้อม,Ban Pom,"16.931","99.776","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5353,677,"04","640304",สามพวง,Sam Phuang,"16.79","99.785","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5354,677,"05","640305",ศรีคีรีมาศ,Si Khiri Mat,"16.827","99.706","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5355,677,"06","640306",หนองจิก,Nong Chik,"16.764","99.749","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5356,677,"07","640307",นาเชิงคีรี,Na Choeng Khiri,"16.929","99.688","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5357,677,"08","640308",หนองกระดิ่ง,Nong Krading,"16.798","99.851","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5358,677,"09","640309",บ้านน้ำพุ,Ban Nam Phu,"16.815","99.632","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5359,677,"10","640310",ทุ่งยางเมือง,Thung Yang Mueang,"16.748","99.834","64160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5360,678,"01","640401",กง,Kong,"16.893","99.984","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5361,678,"02","640402",บ้านกร่าง,Ban Krang,"16.947","99.939","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5362,678,"03","640403",ไกรนอก,Krai Nok,"16.907","100.083","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5363,678,"04","640404",ไกรกลาง,Krai Klang,"16.996","99.997","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5364,678,"05","640405",ไกรใน,Krai Nai,"17.022","99.947","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5365,678,"06","640406",ดงเดือย,Dong Dueai,"16.92","100.011","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5366,678,"07","640407",ป่าแฝก,Pa Faek,"16.969","99.927","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5367,678,"08","640408",กกแรต,Kok Raet,"17.005","100.027","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5368,678,"09","640409",ท่าฉนวน,Tha Chanuan,"16.891","99.878","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5369,678,"10","640410",หนองตูม,Nong Tum,"16.88","99.949","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5370,678,"11","640411",บ้านใหม่สุขเกษม,Ban Mai Suk Kasem,"16.954","100.078","64170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5371,679,"01","640501",หาดเสี้ยว,Hat Siao,"17.52","99.784","64130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5372,679,"02","640502",ป่างิ้ว,Pa Ngio,"17.55","99.825","64130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5373,679,"03","640503",แม่สำ,Mae Sam,"17.608","99.713","64130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5374,679,"04","640504",แม่สิน,Mae Sin,"17.736","99.585","64130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5375,679,"05","640505",บ้านตึก,Ban Tuek,"17.649","99.881","64130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5376,679,"06","640506",หนองอ้อ,Nong O,"17.484","99.751","64130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5377,679,"07","640507",ท่าชัย,Tha Chai,"17.444","99.846","64190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5378,679,"08","640508",ศรีสัชนาลัย,Si Satchanalai,"17.409","99.778","64190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5379,679,"09","640509",ดงคู่,Dong Khu,"17.547","99.899","64130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5380,679,"10","640510",บ้านแก่ง,Ban Kaeng,"17.449","99.643","64130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5381,679,"11","640511",สารจิตร,San Chit,"17.42","99.728","64130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5382,680,"01","640601",คลองตาล,Khlong Tan,"17.158","99.858","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5383,680,"02","640602",วังลึก,Wang Luek,"17.147","99.883","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5384,680,"03","640603",สามเรือน,Sam Ruean,"17.183","99.872","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5385,680,"04","640604",บ้านนา,Ban Na,"17.171","99.835","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5386,680,"05","640605",วังทอง,Wang Thong,"17.139","99.811","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5387,680,"06","640606",นาขุนไกร,Na Khun Krai,"17.196","99.582","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5388,680,"07","640607",เกาะตาเลี้ยง,Ko Ta Liang,"17.111","99.908","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5389,680,"08","640608",วัดเกาะ,Wat Ko,"17.188","99.827","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5390,680,"09","640609",บ้านไร่,Ban Rai,"17.164","99.764","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5391,680,"10","640610",ทับผึ้ง,Thap Phueng,"17.084","99.83","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5392,680,"11","640611",บ้านซ่าน,Ban San,"17.203","99.77","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5393,680,"12","640612",วังใหญ่,Wang Yai,"17.118","99.765","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5394,680,"13","640613",ราวต้นจันทร์,Rao Ton Chan,"17.174","99.723","64120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5395,681,"01","640701",เมืองสวรรคโลก,Mueang Sawankhalok,"17.315","99.834","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5396,681,"02","640702",ในเมือง,Nai Mueang,"17.326","99.878","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5397,681,"03","640703",คลองกระจง,Khlong Krachong,"17.239","99.828","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5398,681,"04","640704",วังพิณพาทย์,Wang Phinphat,"17.335","99.815","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5399,681,"05","640705",วังไม้ขอน,Wang Mai Khon,"17.31","99.807","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5400,681,"06","640706",ย่านยาว,Yan Yao,"17.273","99.816","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5401,681,"07","640707",นาทุ่ง,Na Thung,"17.311","99.74","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5402,681,"08","640708",คลองยาง,Khlong Yang,"17.414","99.915","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5403,681,"09","640709",เมืองบางยม,Mueang Bang Yom,"17.214","99.876","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5404,681,"10","640710",ท่าทอง,Tha Tong,"17.212","99.85","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5405,681,"11","640711",ปากน้ำ,Pak Nam,"17.233","99.925","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5406,681,"12","640712",ป่ากุมเกาะ,Pa Kum Ko,"17.365","99.794","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5407,681,"13","640713",เมืองบางขลัง,Mueang Bang Khlang,"17.242","99.71","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5408,681,"14","640714",หนองกลับ,Nong Klap,"17.245","99.782","64110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5409,682,"01","640801",ศรีนคร,Si Nakhon,"17.373","99.98","64180",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5410,682,"02","640802",นครเดิฐ,Nakhon Doet,"17.471","99.955","64180",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5411,682,"03","640803",น้ำขุม,Nam Khum,"17.412","99.982","64180",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5412,682,"04","640804",คลองมะพลับ,Khlong Maphlap,"17.319","99.962","64180",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5413,682,"05","640805",หนองบัว,Nong Bua,"17.285","99.958","64180",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5414,683,"01","640901",บ้านใหม่ไชยมงคล,Ban Mai Chai Mongkhon,"17.251","99.652","64230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5415,683,"02","640902",ไทยชนะศึก,Thai Chana Suek,"17.376","99.589","64150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5416,683,"03","640903",ทุ่งเสลี่ยม,Thung Saliam,"17.301","99.548","64150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5417,683,"04","640904",กลางดง,Klang Dong,"17.394","99.491","64150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5418,683,"05","640905",เขาแก้วศรีสมบูรณ์,Khao Kaeo Si Sombun,"17.32","99.643","64230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5419,684,"01","650101",ในเมือง,Nai Mueang,"16.815","100.26","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5420,684,"02","650102",วังน้ำคู้,Wang Nam Khu,"16.652","100.269","65230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5421,684,"03","650103",วัดจันทร์,Wat Chan,"16.789","100.25","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5422,684,"04","650104",วัดพริก,Wat Phrik,"16.715","100.243","65230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5423,684,"05","650105",ท่าทอง,Tha Thong,"16.798","100.197","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5424,684,"06","650106",ท่าโพธิ์,Tha Pho,"16.758","100.195","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5425,684,"07","650107",สมอแข,Samo Khae,"16.823","100.325","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5426,684,"08","650108",ดอนทอง,Don Thong,"16.884","100.392","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5427,684,"09","650109",บ้านป่า,Ban Pa,"16.926","100.368","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5428,684,"10","650110",ปากโทก,Pak Thok,"16.905","100.259","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5429,684,"11","650111",หัวรอ,Hua Ro,"16.875","100.274","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5430,684,"12","650112",จอมทอง,Chom Thong,"16.902","100.215","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5431,684,"13","650113",บ้านกร่าง,Ban Krang,"16.855","100.184","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5432,684,"14","650114",บ้านคลอง,Ban Khlong,"16.83","100.239","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5433,684,"15","650115",พลายชุมพล,Phlai Chumphon,"16.854","100.226","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5434,684,"16","650116",มะขามสูง,Makham Sung,"16.929","100.256","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5435,684,"17","650117",อรัญญิก,Aranyik,"16.8","100.288","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5436,684,"18","650118",บึงพระ,Bueng Phra,"16.749","100.273","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5437,684,"19","650119",ไผ่ขอดอน,Phai Kho Don,"16.911","100.158","65000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5438,684,"20","650120",งิ้วงาม,Ngio Ngam,"16.671","100.237","65230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5439,685,"01","650201",นครไทย,Nakhon Thai,"17.126","100.839","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5440,685,"02","650202",หนองกะท้าว,Nong Kathao,"17.096","100.674","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5441,685,"03","650203",บ้านแยง,Ban Yaeng,"16.942","100.71","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5442,685,"04","650204",เนินเพิ่ม,Noen Phoem,"17.033","100.946","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5443,685,"05","650205",นาบัว,Na Bua,"17.203","100.851","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5444,685,"06","650206",นครชุม,Nakhon Chum,"17.26","100.806","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5445,685,"07","650207",น้ำกุ่ม,Nam Kum,"17.398","100.866","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5446,685,"08","650208",ยางโกลน,Yang Klon,"17.207","100.95","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5447,685,"09","650209",บ่อโพธิ์,Bo Pho,"17.161","101.017","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5448,685,"10","650210",บ้านพร้าว,Ban Phrao,"17.146","100.76","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5449,685,"11","650211",ห้วยเฮี้ย,Huai Hia,"16.899","100.923","65120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5450,686,"01","650301",ป่าแดง,Pa Daeng,"17.285","100.561","65170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5451,686,"02","650302",ชาติตระการ,Chat Trakan,"17.32","100.704","65170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5452,686,"03","650303",สวนเมี่ยง,Suan Miang,"17.194","100.529","65170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5453,686,"04","650304",บ้านดง,Ban Dong,"17.361","100.505","65170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5454,686,"05","650305",บ่อภาค,Bo Phak,"17.54","100.817","65170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5455,686,"06","650306",ท่าสะแก,Tha Sakae,"17.241","100.711","65170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5456,687,"01","650401",บางระกำ,Bang Rakam,"16.738","100.145","65140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5457,687,"02","650402",ปลักแรด,Plak Raet,"16.693","100.094","65140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5458,687,"03","650403",พันเสา,Phan Sao,"16.622","100.064","65140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5459,687,"04","650404",วังอิทก,Wang Ithok,"16.665","100.164","65140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5460,687,"05","650405",บึงกอก,Bueng Kok,"16.7","100.011","65140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5461,687,"06","650406",หนองกุลา,Nong Kula,"16.636","99.96","65140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5462,687,"07","650407",ชุมแสงสงคราม,Chum Saeng Songkhram,"16.76","99.977","65240",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5463,687,"08","650408",นิคมพัฒนา,Nikhom Phatthana,"16.741","99.885","65140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5464,687,"09","650409",บ่อทอง,Bo Thong,"16.631","100.134","65140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5465,687,"10","650410",ท่านางงาม,Tha Nang Ngam,"16.81","100.114","65140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5466,687,"11","650411",คุยม่วง,Khui Muang,"16.82","99.962","65240",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5467,688,"01","650501",บางกระทุ่ม,Bang Krathum,"16.591","100.297","65110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5468,688,"02","650502",บ้านไร่,Ban Rai,"16.62","100.253","65110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5469,688,"03","650503",โคกสลุด,Khok Salut,"16.577","100.245","65110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5470,688,"04","650504",สนามคลี,Sanam Khli,"16.547","100.256","65110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5471,688,"05","650505",ท่าตาล,Tha Tan,"16.658","100.331","65110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5472,688,"06","650506",ไผ่ล้อม,Phai Lom,"16.56","100.347","65110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5473,688,"07","650507",นครป่าหมาก,Nakhon Pa Mak,"16.609","100.351","65110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5474,688,"08","650508",เนินกุ่ม,Noen Kum,"16.541","100.458","65210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5475,688,"09","650509",วัดตายม,Wat Ta Yom,"16.595","100.444","65210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
5476,689,"01","650601",พรหมพิราม,Phrom Phiram,"17.004","100.135","65150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
